date,HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
2016-08-07 11:00:00,45.9049987793,14.6590003967,42.9959983826,11.7950000763,2.4730000496,1.2259999514,47.548500061
2016-08-07 12:00:00,47.4129981995,15.9160003662,45.1679992676,13.4029998779,2.4730000496,0.0,48.8675003052
2016-08-07 13:00:00,49.0880012512,16.6700000763,47.7410011292,14.2869997025,2.4730000496,0.0,49.7464981079
2016-08-07 14:00:00,51.0979995728,18.2609996796,47.8479995728,15.1180000305,2.4730000496,0.0,51.2845001221
2016-08-07 15:00:00,48.5849990845,17.3400001526,46.7220001221,14.4479999542,1.2369999886,0.0,52.1629981995
2016-08-07 16:00:00,46.8260002136,15.6649999619,45.2750015259,13.295999527,1.2790000439,0.0,49.7464981079
2016-08-07 17:00:00,47.4129981995,17.2560005188,46.2130012512,14.4750003815,1.2150000334,0.0,48.4280014038
2016-08-07 18:00:00,49.5069999695,17.0049991608,47.3120002747,14.3680000305,2.5050001144,0.0,47.1090011597
2016-08-07 19:00:00,45.9049987793,14.2410001755,43.1839981079,11.5799999237,2.5590000153,0.0,46.2299995422
2016-08-07 20:00:00,52.858001709,16.2509994507,49.4570007324,12.6520004272,2.5590000153,1.246999979,45.3520011902
2016-08-07 21:00:00,55.8730010986,19.7689990997,54.46900177,16.486000061,1.3430000544,0.0,44.2529983521
2016-08-07 22:00:00,54.6170005798,19.0990009308,52.6199989319,16.1100006104,2.6870000362,0.0,43.8134994507
2016-08-07 23:00:00,51.516998291,18.0100002289,49.2960014343,14.5819997787,2.6870000362,1.2790000439,43.59400177
2016-08-08 00:00:00,47.4959983826,16.7539997101,45.2750015259,13.8319997787,2.6870000362,0.0,42.7150001526
2016-08-08 01:00:00,48.0830001831,16.5020008087,45.7569999695,13.6440000534,2.6870000362,0.0,42.4949989319
2016-08-08 02:00:00,47.4129981995,16.2509994507,44.8190002441,13.0010004044,2.6870000362,1.3860000372,41.8359985352
2016-08-08 03:00:00,46.6590003967,16.0830001831,43.2109985352,12.9739999771,2.6870000362,0.0,41.3959999084
2016-08-08 04:00:00,45.9049987793,16.0830001831,43.1839981079,13.295999527,2.6970000267,0.0,40.7374992371
2016-08-08 05:00:00,47.8320007324,16.6700000763,44.952999115,13.859000206,2.6970000267,0.0,40.077999115
2016-08-08 06:00:00,43.391998291,14.6590003967,41.1199989319,12.2770004272,1.3430000544,0.0,39.638999939
2016-08-08 07:00:00,45.3180007935,15.6649999619,42.9160003662,13.1079998016,2.5799999237,0.0,39.638999939
2016-08-08 08:00:00,41.6329994202,13.4029998779,40.611000061,11.4460000992,0.0,0.0,40.5175018311
2016-08-08 09:00:00,46.6590003967,14.9110002518,45.1409988403,12.7600002289,0.0,0.0,42.2755012512
2016-08-08 10:00:00,47.2449989319,14.5760002136,46.2939987183,12.2770004272,0.0,0.0,44.2529983521
2016-08-08 11:00:00,53.611000061,18.9319992065,52.4589996338,15.9759998322,0.0,0.0,47.5489997864
2016-08-08 12:00:00,53.7789993286,17.6749992371,52.9410018921,14.7159996033,0.0,0.0,47.9884986877
2016-08-08 13:00:00,53.9469985962,18.4290008545,53.2630004883,15.7620000839,0.0,0.0,47.7685012817
2016-08-08 14:00:00,54.1139984131,19.0990009308,53.6650009155,16.2709999084,0.0,0.0,47.7685012817
2016-08-08 15:00:00,55.3709983826,19.6849994659,54.6030006409,16.9139995575,0.0,0.0,49.3064994812
2016-08-08 16:00:00,52.6059989929,18.0100002289,51.841999054,15.4130001068,0.0,0.0,49.5265007019
2016-08-08 17:00:00,55.1189994812,19.2670001984,54.9249992371,16.4589996338,0.0,0.0,48.4280014038
2016-08-08 18:00:00,55.6220016479,18.6800003052,53.8800010681,15.6009998322,1.300999999,0.0,47.5489997864
2016-08-08 19:00:00,50.2610015869,16.3349990845,47.5530014038,13.3489999771,2.6760001183,0.0,46.6699981689
2016-08-08 20:00:00,51.0149993896,15.4130001068,49.6980018616,12.4650001526,1.4500000477,0.0,45.7910003662
2016-08-08 21:00:00,56.3759994507,18.4290008545,54.2280006409,15.0920000076,2.7290000916,0.0,44.6925010681
2016-08-08 22:00:00,53.2760009766,17.5079994202,51.8959999084,14.8500003815,1.300999999,0.0,43.8134994507
2016-08-08 23:00:00,53.4440002441,18.0939998627,50.2070007324,14.6899995804,2.5269999504,0.0,43.1539993286
2016-08-09 00:00:00,50.4280014038,16.920999527,48.5180015564,14.2609996796,1.42900002,0.0,43.1539993286
2016-08-09 01:00:00,48.7529983521,16.6700000763,45.6230010986,13.2690000534,2.6549999714,0.0,42.7150001526
2016-08-09 02:00:00,46.4910011292,15.4130001068,44.8190002441,12.9469995499,1.42900002,0.0,41.8359985352
2016-08-09 03:00:00,47.5800018311,15.8319997787,44.952999115,13.0279998779,2.6549999714,0.0,41.3959999084
2016-08-09 04:00:00,43.8940010071,15.2460002899,42.5680007935,13.0279998779,1.2690000534,0.0,40.9570007324
2016-08-09 05:00:00,47.4959983826,16.3349990845,44.7659988403,13.7250003815,2.5050001144,0.0,40.077999115
2016-08-09 06:00:00,46.6590003967,15.9160003662,45.5970001221,13.8319997787,1.2690000534,0.0,39.638999939
2016-08-09 07:00:00,46.6590003967,16.0,44.2290000916,13.4829998016,2.5799999237,0.0,39.638999939
2016-08-09 08:00:00,42.4700012207,13.8219995499,41.4949989319,11.9289999008,0.0,0.0,40.5180015564
2016-08-09 09:00:00,50.7630004883,18.1779994965,50.1269989014,15.7889995575,0.0,0.0,42.9345016479
2016-08-09 10:00:00,48.5849990845,15.0780000687,47.4729995728,12.5989999771,0.0,0.0,44.6925010681
2016-08-09 11:00:00,49.5909996033,16.1669998169,48.4650001526,13.5100002289,0.0,0.0,46.8894996643
2016-08-09 12:00:00,53.5279998779,17.843000412,52.6199989319,15.0649995804,0.0,0.0,48.2080001831
2016-08-09 13:00:00,52.858001709,16.920999527,51.841999054,14.1800003052,0.0,0.0,49.5265007019
2016-08-09 14:00:00,53.1090011597,17.5909996033,51.9500007629,14.6899995804,0.0,0.0,50.625
2016-08-09 15:00:00,50.5120010376,16.7539997101,49.0009994507,14.1800003052,1.2790000439,0.0,48.6474990845
2016-08-09 16:00:00,52.7739982605,17.9260005951,51.3330001831,14.7969999313,1.246999979,0.0,49.0870018005
2016-08-09 17:00:00,54.6170005798,18.763999939,53.2630004883,15.5469999313,0.0,0.0,48.6474990845
2016-08-09 18:00:00,55.0359992981,18.3449993134,53.90599823,15.4670000076,1.2369999886,0.0,47.1090011597
2016-08-09 19:00:00,50.8470001221,16.1669998169,49.0810012817,13.0279998779,1.2369999886,0.0,45.5714988708
2016-08-09 20:00:00,54.7840003967,17.2560005188,52.5660018921,13.8850002289,2.4630000591,0.0,44.4729995728
2016-08-09 21:00:00,57.6319999695,19.517999649,54.7369995117,15.6280002594,2.4630000591,0.0,43.59400177
2016-08-09 22:00:00,53.9469985962,18.0100002289,50.0200004578,14.3409996033,3.753000021,1.2259999514,43.1539993286
2016-08-09 23:00:00,51.0149993896,17.0049991608,48.4920005798,13.7510004044,2.3880000114,0.0,42.7150001526
2016-08-10 00:00:00,46.8260002136,15.0780000687,44.8730010986,12.7060003281,2.3880000114,0.0,42.2750015259
2016-08-10 01:00:00,50.2610015869,16.7539997101,47.5530014038,13.4829998016,2.3880000114,0.0,41.8359985352
2016-08-10 02:00:00,49.3390007019,16.5020008087,46.8030014038,13.295999527,2.3880000114,0.0,41.6160011292
2016-08-10 03:00:00,47.4129981995,16.0830001831,45.0600013733,13.1879997253,2.3880000114,0.0,41.1764984131
2016-08-10 04:00:00,48.1669998169,16.2509994507,45.2750015259,13.3760004044,2.3880000114,0.0,40.2980003357
2016-08-10 05:00:00,47.1609992981,16.1669998169,44.4710006714,13.5369997025,2.3880000114,0.0,39.4189987183
2016-08-10 06:00:00,44.1459999084,14.9940004349,41.2540016174,12.5719995499,2.3880000114,0.0,39.4189987183
2016-08-10 07:00:00,46.9939994812,16.1669998169,43.9350013733,13.3219995499,2.3880000114,0.0,38.1004981995
2016-08-10 08:00:00,44.8160018921,14.9940004349,43.263999939,12.3839998245,2.3880000114,0.0,38.5400009155
2016-08-10 09:00:00,47.4129981995,17.5909996033,46.4809989929,15.0109996796,0.0,0.0,40.5180015564
2016-08-10 10:00:00,49.5909996033,16.4190006256,48.5449981689,13.9390001297,1.2369999886,0.0,41.8359985352
2016-08-10 11:00:00,53.9469985962,18.1779994965,52.9150009155,15.3870000839,1.2150000334,0.0,44.6925010681
2016-08-10 12:00:00,56.4599990845,20.1879997253,55.5149993896,16.8339996338,0.0,0.0,46.2304992676
2016-08-10 13:00:00,57.1300010681,20.607000351,55.8629989624,17.3700008392,1.2150000334,0.0,47.7685012817
2016-08-10 14:00:00,55.5379981995,20.8579998016,54.1209983826,17.7189998627,0.0,0.0,46.8894996643
2016-08-10 15:00:00,55.6220016479,0.0,54.6300010681,17.5580005646,0.0,0.0,46.4500007629
2016-08-10 16:00:00,55.6220016479,0.0,52.7270011902,16.861000061,0.0,0.0,46.6699981689
2016-08-10 17:00:00,55.6220016479,0.0,54.0400009155,15.9230003357,0.0,0.0,47.1090011597
2016-08-10 18:00:00,55.6220016479,0.0,53.5579986572,14.9580001831,2.6760001183,0.0,47.1090011597
2016-08-10 19:00:00,55.6220016479,0.0,49.1349983215,12.9739999771,2.6760001183,0.0,46.2299995422
2016-08-10 20:00:00,55.6220016479,0.0,49.5099983215,12.357000351,2.6760001183,0.0,45.3520011902
2016-08-10 21:00:00,55.6220016479,0.0,49.6710014343,12.3310003281,2.6760001183,0.0,44.6925010681
2016-08-10 22:00:00,55.6220016479,0.0,52.3250007629,14.9040002823,2.6760001183,0.0,43.8134994507
2016-08-10 23:00:00,55.6220016479,0.0,49.4570007324,13.6169996262,2.6760001183,1.2150000334,43.3740005493
2016-08-11 00:00:00,55.6220016479,0.0,48.7599983215,14.045999527,2.6760001183,0.0,43.1539993286
2016-08-11 01:00:00,55.6220016479,0.0,43.0229988098,11.6870002747,2.6760001183,0.0,42.9345016479
2016-08-11 02:00:00,55.6220016479,0.0,43.7739982605,11.5799999237,2.6760001183,0.0,42.0555000305
2016-08-11 03:00:00,55.6220016479,0.0,43.6930007935,12.1700000763,2.6760001183,0.0,41.6160011292
2016-08-11 04:00:00,55.6220016479,0.0,41.9510002136,11.8210000992,2.6760001183,0.0,41.1764984131
2016-08-11 05:00:00,55.6220016479,0.0,43.5589981079,12.25,1.2259999514,0.0,40.9570007324
2016-08-11 06:00:00,55.6220016479,0.0,43.9879989624,12.4650001526,2.6229999065,0.0,40.5180015564
2016-08-11 07:00:00,55.6220016479,0.0,43.0229988098,12.3839998245,1.2790000439,0.0,40.5180015564
2016-08-11 08:00:00,55.6220016479,0.0,39.297000885,10.1859998703,0.0,0.0,41.3964996338
2016-08-11 09:00:00,55.6220016479,0.0,47.2589988708,13.5640001297,0.0,0.0,43.154499054
2016-08-11 10:00:00,55.6220016479,0.0,43.0229988098,11.0170001984,0.0,0.0,45.1319999695
2016-08-11 11:00:00,48.8370018005,14.9940004349,47.5270004272,12.2229995728,0.0,0.0,48.2080001831
2016-08-11 12:00:00,55.3709983826,17.6749992371,54.7109985352,14.4479999542,0.0,0.0,49.7459983826
2016-08-11 13:00:00,55.3709983826,18.0939998627,54.6839981079,14.8500003815,0.0,0.0,50.1855010986
2016-08-11 14:00:00,56.5429992676,19.8530006409,55.3540000916,16.3780002594,0.0,0.0,52.1629981995
2016-08-11 15:00:00,56.9620018005,20.438999176,55.6489982605,16.861000061,1.2259999514,0.0,52.1629981995
2016-08-11 16:00:00,56.7109985352,20.6909999847,55.6759986877,17.1019992828,0.0,0.0,51.9430007935
2016-08-11 17:00:00,57.5489997864,20.438999176,56.6940002441,16.8069992065,0.0,0.0,50.625
2016-08-11 18:00:00,55.0359992981,18.763999939,53.3699989319,15.1719999313,1.2150000334,0.0,49.0870018005
2016-08-11 19:00:00,55.4539985657,18.3449993134,51.4399986267,14.2869997025,2.6870000362,1.3430000544,47.3289985657
2016-08-11 20:00:00,58.7210006714,19.8530006409,55.4879989624,15.3870000839,2.6870000362,1.2150000334,46.4500007629
2016-08-11 21:00:00,58.9729995728,20.8579998016,57.0159988403,16.8880004883,2.7290000916,0.0,45.7910003662
2016-08-11 22:00:00,57.297000885,20.8579998016,53.8260002136,16.7000007629,2.7290000916,1.246999979,45.7910003662
2016-08-11 23:00:00,55.0359992981,19.4340000153,51.1990013123,15.5469999313,2.7290000916,0.0,44.9119987488
2016-08-12 00:00:00,52.9410018921,19.1830005646,49.7249984741,15.5740003586,2.7290000916,0.0,44.4729995728
2016-08-12 01:00:00,48.4179992676,16.8369998932,45.0870018005,13.3760004044,2.7400000095,0.0,44.033000946
2016-08-12 02:00:00,50.2610015869,18.2609996796,48.3310012817,14.984000206,2.760999918,0.0,43.3740005493
2016-08-12 03:00:00,49.2560005188,17.9260005951,46.0250015259,14.5290002823,2.760999918,0.0,42.7150001526
2016-08-12 04:00:00,48.9199981689,17.843000412,46.2400016785,14.9040002823,2.760999918,0.0,42.2750015259
2016-08-12 05:00:00,48.5849990845,17.5909996033,45.811000824,14.3409996033,2.760999918,0.0,41.6160011292
2016-08-12 06:00:00,48.9199981689,16.6700000763,47.5,15.1450004578,2.760999918,0.0,41.1764984131
2016-08-12 07:00:00,39.8740005493,14.156999588,37.9029998779,11.5530004501,2.760999918,0.0,41.1764984131
2016-08-12 08:00:00,44.5649986267,15.1619997025,43.3989982605,12.8129997253,0.0,0.0,42.0555000305
2016-08-12 09:00:00,36.438999176,14.6590003967,34.9819984436,12.7600002289,0.0,0.0,43.3740005493
2016-08-12 10:00:00,31.8320007324,11.0570001602,30.7730007172,9.4090003967,0.0,0.0,45.1319999695
2016-08-12 11:00:00,34.5120010376,11.7279996872,33.6949996948,10.2930002213,0.0,0.0,46.8894996643
2016-08-12 12:00:00,35.4339981079,13.3190002441,34.7400016785,11.6339998245,0.0,0.0,47.9884986877
2016-08-12 13:00:00,36.3549995422,13.4870004654,35.1160011292,11.7410001755,0.0,0.0,49.0870018005
2016-08-12 14:00:00,37.6959991455,15.748000145,36.9119987488,13.670999527,0.0,0.0,51.5040016174
2016-08-12 15:00:00,39.4550018311,16.7539997101,39.0559997559,14.876999855,0.0,0.0,52.1629981995
2016-08-12 16:00:00,38.4490013123,15.5810003281,38.1180000305,13.9930000305,0.0,0.0,50.8445014954
2016-08-12 17:00:00,38.7849998474,15.8319997787,37.9300003052,13.9930000305,0.0,0.0,49.0870018005
2016-08-12 18:00:00,38.03099823,15.3299999237,37.1800003052,13.670999527,0.0,0.0,47.5489997864
2016-08-12 19:00:00,35.5180015564,12.7329998016,33.1319999695,10.8830003738,2.6970000267,0.0,46.2299995422
2016-08-12 20:00:00,38.4490013123,13.7379999161,35.7319984436,11.1780004501,2.632999897,1.2150000334,44.9119987488
2016-08-12 21:00:00,38.8680000305,14.9940004349,36.1879997253,12.4110002518,2.632999897,0.0,44.2529983521
2016-08-12 22:00:00,39.7060012817,15.8319997787,37.4480018616,13.5369997025,2.5910000801,0.0,43.3740005493
2016-08-12 23:00:00,33.5069999695,12.3979997635,31.5240001678,10.5609998703,2.5910000801,0.0,42.7150001526
2016-08-13 00:00:00,35.6010017395,13.904999733,32.5149993896,11.5799999237,2.5910000801,0.0,42.4949989319
2016-08-13 01:00:00,35.5180015564,13.1520004272,32.7299995422,10.7220001221,2.4730000496,0.0,42.0555000305
2016-08-13 02:00:00,47.9150009155,16.1669998169,45.6500015259,12.9739999771,2.4730000496,0.0,41.3959999084
2016-08-13 03:00:00,49.0040016174,16.4190006256,45.8380012512,13.0010004044,2.4730000496,0.0,41.3959999084
2016-08-13 04:00:00,49.2560005188,17.172000885,47.4459991455,14.2069997787,2.4730000496,0.0,40.9570007324
2016-08-13 05:00:00,47.7480010986,16.7539997101,45.6230010986,13.8850002289,2.4730000496,0.0,40.9570007324
2016-08-13 06:00:00,45.0670013428,15.4969997406,42.9700012207,12.8400001526,2.4730000496,0.0,40.9570007324
2016-08-13 07:00:00,46.9099998474,16.7539997101,44.952999115,13.9659996033,2.4730000496,0.0,40.7374992371
2016-08-13 08:00:00,42.4700012207,13.0679998398,41.1739997864,10.6689996719,1.2690000534,0.0,42.2755012512
2016-08-13 09:00:00,49.2560005188,15.5810003281,47.5800018311,12.7329998016,1.2690000534,0.0,44.0335006714
2016-08-13 10:00:00,54.9519996643,18.763999939,53.4510002136,15.4399995804,1.2690000534,0.0,46.0110015869
2016-08-13 11:00:00,55.5379981995,19.2670001984,54.2010002136,15.7889995575,1.2690000534,0.0,49.0870018005
2016-08-13 12:00:00,54.7840003967,17.5909996033,53.71900177,14.3409996033,0.0,0.0,50.625
2016-08-13 13:00:00,56.8779983521,19.9370002747,55.9440002441,16.5659999847,1.2150000334,0.0,51.0644989014
2016-08-13 14:00:00,56.2919998169,19.1830005646,54.8450012207,15.9490003586,1.2259999514,0.0,53.701499939
2016-08-13 15:00:00,57.4650001526,20.6909999847,56.0509986877,17.2089996338,1.2259999514,0.0,55.0195007324
2016-08-13 16:00:00,56.125,20.2719993591,54.4420013428,16.7269992828,1.2259999514,0.0,53.9210014343
2016-08-13 17:00:00,56.4599990845,18.763999939,54.1209983826,15.1719999313,2.4409999847,0.0,52.1629981995
2016-08-13 18:00:00,57.7159996033,20.1040000916,54.6570014954,16.0030002594,2.4409999847,0.0,50.4054985046
2016-08-13 19:00:00,54.7000007629,17.843000412,52.0569992065,14.2069997787,2.4409999847,0.0,49.3069992065
2016-08-13 20:00:00,53.2760009766,16.0,49.6710014343,12.2229995728,3.7209999561,1.2259999514,47.9879989624
2016-08-13 21:00:00,59.5589981079,20.2719993591,55.9440002441,15.6280002594,3.5179998875000003,1.2150000334,47.3289985657
2016-08-13 22:00:00,51.8520011902,18.763999939,50.1269989014,15.6009998322,2.2920000553,0.0,46.6699981689
2016-08-13 23:00:00,51.936000824,15.9160003662,48.3040008545,12.1700000763,3.507999897,1.2150000334,46.2299995422
2016-08-14 00:00:00,53.1930007935,17.843000412,50.6629981995,14.3409996033,1.8229999542,0.0,45.3520011902
2016-08-14 01:00:00,52.1870002747,17.5079994202,48.8940010071,13.6440000534,3.0380001068,1.2580000162,44.2529983521
2016-08-14 02:00:00,48.0830001831,15.3299999237,45.0600013733,11.8479995728,2.6549999714,1.2150000334,43.8134994507
2016-08-14 03:00:00,48.9199981689,16.6700000763,47.1780014038,13.5909996033,1.4179999828,0.0,43.59400177
2016-08-14 04:00:00,45.3180007935,15.4130001068,42.8619995117,12.1969995499,2.6870000362,0.0,43.1539993286
2016-08-14 05:00:00,44.3129997253,14.9940004349,42.3530006409,12.4650001526,2.0899999142,0.0,42.2750015259
2016-08-14 06:00:00,46.8260002136,16.0,43.9350013733,13.0810003281,2.0899999142,0.0,41.6160011292
2016-08-14 07:00:00,46.4910011292,16.0830001831,44.0950012207,13.295999527,1.2150000334,0.0,41.6160011292
2016-08-14 08:00:00,42.888999939,11.8950004578,40.7179985046,9.4090003967,2.4730000496,0.0,42.4949989319
2016-08-14 09:00:00,42.888999939,10.638999939,41.7630004883,8.6049995422,1.2150000334,0.0,44.2529983521
2016-08-14 10:00:00,47.2449989319,13.5699996948,45.7569999695,10.8030004501,1.3430000544,0.0,46.8894996643
2016-08-14 11:00:00,49.4230003357,13.6540002823,47.9819984436,10.9639997482,1.3969999552,0.0,49.9659996033
2016-08-14 12:00:00,55.0359992981,16.0830001831,53.8530006409,12.8129997253,1.2580000162,0.0,50.4049987793
2016-08-14 13:00:00,52.438999176,15.3299999237,51.4939994812,12.4110002518,1.2259999514,0.0,52.1629981995
2016-08-14 14:00:00,50.5120010376,13.9890003204,49.0279998779,11.0710000992,1.2259999514,0.0,53.2620010376
2016-08-14 15:00:00,50.3450012207,13.6540002823,48.8400001526,11.0439996719,1.2259999514,0.0,54.1409988403
2016-08-14 16:00:00,50.8470001221,14.4919996262,49.7509994507,11.5530004501,1.2259999514,0.0,52.8219985962
2016-08-14 17:00:00,51.8520011902,14.8269996643,50.2879981995,11.9020004272,1.2259999514,0.0,51.5040016174
2016-08-14 18:00:00,54.1139984131,15.5810003281,51.7620010376,11.7950000763,1.2259999514,0.0,50.186000824
2016-08-14 19:00:00,51.1819992065,13.6540002823,47.9020004272,10.1059999466,2.4519999027,0.0,48.8670005798
2016-08-14 20:00:00,52.3549995422,14.156999588,49.7509994507,10.6420001984,2.4519999027,0.0,47.7685012817
2016-08-14 21:00:00,54.2820014954,16.2509994507,50.797000885,12.517999649,3.6679999828,1.2150000334,46.8894996643
2016-08-14 22:00:00,48.7529983521,13.904999733,45.7840003967,10.7760000229,2.4519999027,0.0,46.4500007629
2016-08-14 23:00:00,49.5069999695,14.156999588,45.6230010986,10.4270000458,3.7209999561,0.0,45.7910003662
2016-08-15 00:00:00,48.0830001831,14.156999588,45.3019981384,11.0170001984,2.3989999294,0.0,44.9119987488
2016-08-15 01:00:00,46.5750007629,14.0729999542,43.3450012207,10.8030004501,3.7209999561,0.0,44.033000946
2016-08-15 02:00:00,45.6539993286,13.7379999161,42.3530006409,10.6149997711,3.486000061,0.0,43.59400177
2016-08-15 03:00:00,41.8839988708,12.2299995422,38.6269989014,9.248000145,3.486000061,1.2150000334,42.4949989319
2016-08-15 04:00:00,42.21900177,13.0679998398,39.0289993286,10.4270000458,2.4730000496,0.0,41.8359985352
2016-08-15 05:00:00,44.0620002747,14.0729999542,41.6030006409,11.3389997482,2.4309999943,0.0,40.9570007324
2016-08-15 06:00:00,41.2980003357,12.7329998016,37.8769989014,9.8649997711,2.4309999943,0.0,40.077999115
2016-08-15 07:00:00,36.0200004578,10.9739999771,35.0890007019,9.623000145,2.1319999695,0.0,40.077999115
2016-08-15 08:00:00,39.5379981995,11.3090000153,38.0909996033,9.3549995422,1.2899999619,0.0,41.6160011292
2016-08-15 09:00:00,49.4230003357,18.1779994965,47.9550018311,15.4130001068,1.2899999619,0.0,43.59400177
2016-08-15 10:00:00,48.0830001831,14.9110002518,46.1059989929,12.1969995499,1.2899999619,0.0,45.7910003662
2016-08-15 11:00:00,51.936000824,16.5020008087,50.2610015869,13.3760004044,1.2899999619,0.0,49.5265007019
2016-08-15 12:00:00,53.6949996948,17.843000412,53.1020011902,14.7700004578,0.0,0.0,51.2840003967
2016-08-15 13:00:00,53.5279998779,17.5909996033,52.6199989319,14.5819997787,0.0,0.0,53.2615013123
2016-08-15 14:00:00,54.7000007629,18.6800003052,53.611000061,15.6280002594,1.246999979,0.0,55.2394981384
2016-08-15 15:00:00,49.0880012512,15.0780000687,47.9550018311,12.2770004272,1.246999979,0.0,56.1180000305
2016-08-15 16:00:00,53.1930007935,18.2609996796,52.2980003357,15.251999855,1.246999979,0.0,55.4589996338
2016-08-15 17:00:00,54.3650016785,18.1779994965,53.0219993591,15.0109996796,1.246999979,0.0,53.4814987183
2016-08-15 18:00:00,54.533000946,18.1779994965,51.7620010376,14.6630001068,2.5269999504,0.0,51.5040016174
2016-08-15 19:00:00,52.3549995422,16.5020008087,48.7859992981,12.7600002289,2.5269999504,1.300999999,49.7459983826
2016-08-15 20:00:00,55.202999115,17.3400001526,51.7620010376,13.0539999008,2.5269999504,1.2369999886,48.2080001831
2016-08-15 21:00:00,55.6220016479,19.0149993896,53.53099823,14.984000206,3.753000021,1.503000021,47.1090011597
2016-08-15 22:00:00,55.9570007324,19.0990009308,52.1100006104,14.7969999313,3.3900001049,1.2580000162,46.2299995422
2016-08-15 23:00:00,51.8520011902,16.8369998932,49.4570007324,13.4300003052,3.3900001049,0.0,45.7910003662
2016-08-16 00:00:00,51.936000824,17.843000412,48.4650001526,13.5909996033,3.4330000877,1.42900002,45.1319999695
2016-08-16 01:00:00,47.9150009155,14.7430000305,45.0340003967,11.607000351,3.2839999199,0.0,44.4729995728
2016-08-16 02:00:00,49.4230003357,16.0,45.7309989929,12.517999649,3.2839999199,1.2150000334,43.59400177
2016-08-16 03:00:00,47.2449989319,15.5810003281,44.7120018005,12.4910001755,2.2279999256,0.0,42.9345016479
2016-08-16 04:00:00,41.1300010681,13.4870004654,39.8870010376,11.4729995728,2.2279999256,0.0,42.2750015259
2016-08-16 05:00:00,35.0149993896,9.4659996033,32.4350013733,7.1840000153,2.4309999943,0.0,41.3959999084
2016-08-16 06:00:00,25.047000885,6.7010002136,23.3479995728,5.146999836,1.2259999514,0.0,40.5180015564
2016-08-16 07:00:00,24.4599990845,6.5339999199,22.3829994202,4.9050002098,2.4409999847,0.0,40.5180015564
2016-08-16 08:00:00,21.6959991455,5.4450001717,20.6669998169,4.3429999352,0.0,0.0,41.3959999084
2016-08-16 09:00:00,23.3710002899,7.0370001793,22.7579994202,5.8699998856,0.0,0.0,43.154499054
2016-08-16 10:00:00,25.8010005951,6.868999958,25.0629997253,5.9239997864,0.0,0.0,44.6925010681
2016-08-16 11:00:00,26.8899993896,6.7849998474,26.0020008087,5.7630000114,0.0,0.0,48.2080001831
2016-08-16 12:00:00,28.1459999084,5.9479999542,27.6900005341,4.9320001602,0.0,0.0,49.9659996033
2016-08-16 13:00:00,28.8159999847,6.4499998093,28.0119991302,5.2540001869,0.0,0.0,51.2840003967
2016-08-16 14:00:00,28.1459999084,7.4549999237,27.4489994049,6.2459998131,0.0,0.0,53.2620010376
2016-08-16 15:00:00,28.2299995422,7.0370001793,27.2880001068,5.6830000877,0.0,0.0,52.3829994202
2016-08-16 16:00:00,27.5599994659,7.3720002174,27.1270008087,6.1919999123,0.0,0.0,51.063999176
2016-08-16 17:00:00,29.4029998779,7.789999961899999,28.091999054,5.7630000114,1.2690000534,0.0,49.7459983826
2016-08-16 18:00:00,29.8209991455,8.125,28.0659999847,6.1649999619,1.2369999886,0.0,47.9879989624
2016-08-16 19:00:00,29.9050006866,7.8740000725,27.8239994049,5.8699998856,1.2369999886,0.0,45.7910003662
2016-08-16 20:00:00,30.3239994049,7.623000145,28.3869991302,5.6020002365,2.5369999409,0.0,44.033000946
2016-08-16 21:00:00,32.1669998169,8.125,30.2369995117,6.1919999123,2.5369999409,0.0,43.1539993286
2016-08-16 22:00:00,28.313999176,7.3720002174,26.3229999542,5.5489997864,1.2259999514,0.0,42.2750015259
2016-08-16 23:00:00,27.8950004578,6.9530000687,25.6529998779,5.0659999847,2.4519999027,0.0,41.3959999084
2016-08-17 00:00:00,29.4029998779,8.0419998169,26.9400005341,6.0580000877,2.4630000591,0.0,40.5180015564
2016-08-17 01:00:00,32.9210014343,8.376999855,30.1030006409,6.138999939,2.4630000591,1.2150000334,40.077999115
2016-08-17 02:00:00,35.8530006409,9.5500001907,32.9169998169,7.1300001144,2.4630000591,1.2150000334,39.638999939
2016-08-17 03:00:00,35.5180015564,10.9739999771,34.1769981384,8.8999996185,2.4630000591,0.0,39.4189987183
2016-08-17 04:00:00,35.6010017395,11.7279996872,34.5789985657,9.7840003967,1.2369999886,0.0,38.9794998169
2016-08-17 05:00:00,37.4440002441,11.4759998322,35.1160011292,9.0869998932,2.5050001144,0.0,38.7599983215
2016-08-17 06:00:00,37.8629989624,12.1459999084,36.0270004272,9.8649997711,1.3860000372,0.0,38.7599983215
2016-08-17 07:00:00,34.763999939,10.8900003433,32.8909988403,8.6049995422,2.6010000706,0.0,38.7599983215
2016-08-17 08:00:00,34.09400177,10.7220001221,33.5880012512,9.1140003204,0.0,0.0,39.8585014343
2016-08-17 09:00:00,40.2919998169,14.156999588,39.8069992065,11.982000351,0.0,0.0,41.8354988098
2016-08-17 10:00:00,43.0569992065,14.156999588,42.7820014954,11.9549999237,0.0,0.0,44.033000946
2016-08-17 11:00:00,45.2350006104,14.9110002518,44.7919998169,12.6520004272,0.0,0.0,47.109500885
2016-08-17 12:00:00,45.9049987793,14.4079999924,45.7039985657,12.25,0.0,0.0,48.8675003052
